ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11198081,JB108210,1/7/18 23:00,038XX N HAMILTON AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1921,19,47,5,26,1161342,1925391,2018,1/29/18 15:51,41.95095649,-87.68231244,"(41.950956494, -87.682312443)"
11198079,JB108198,1/8/18 2:00,068XX S MORGAN ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,724,7,17,68,6,1170824,1859466,2018,1/29/18 15:51,41.76985016,-87.6493878,"(41.769850162, -87.649387803)"
11198078,JB108182,1/8/18 5:45,006XX N CENTRAL PARK AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,1122,11,27,23,6,1152268,1904087,2018,1/29/18 15:51,41.89268078,-87.71623167,"(41.892680776, -87.716231674)"
11198077,JB108194,1/8/18 6:15,057XX N ROGERS AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1711,17,39,12,6,1144880,1937465,2018,1/29/18 15:51,41.98441568,-87.74252028,"(41.984415675, -87.742520282)"
11198076,JB107989,1/7/18 21:01,011XX W 111TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2234,22,34,75,08B,1170736,1831190,2018,1/29/18 15:51,41.69225873,-87.65053259,"(41.692258729, -87.65053259)"
11198058,JB108184,1/8/18 1:00,030XX N TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1411,14,35,21,14,1154850,1920034,2018,1/29/18 15:51,41.93638935,-87.7063208,"(41.936389347, -87.706320799)"
11198057,JB108181,1/7/18 18:00,014XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,FALSE,FALSE,2222,22,21,71,14,1168370,1847058,2018,1/29/18 15:51,41.73585412,-87.65873972,"(41.73585412, -87.658739723)"
11198051,JB108170,1/8/18 5:25,061XX N ROCKWELL ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2413,24,50,2,08B,1157881,1940704,2018,1/29/18 15:51,41.99304758,-87.69461524,"(41.993047583, -87.694615236)"
11198050,JB108172,1/8/18 5:30,041XX W 58TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,813,8,13,62,08B,1149849,1865491,2018,1/29/18 15:51,41.78681571,-87.72611787,"(41.786815713, -87.726117873)"
11198048,JB108166,1/8/18 4:09,097XX S HALSTED ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2223,22,21,73,5,1172695,1840280,2018,1/29/18 15:51,41.71716022,-87.64309365,"(41.71716022, -87.643093654)"
11198047,JB108149,1/8/18 3:00,054XX W EDDY ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1633,16,38,15,04B,1139524,1923071,2018,1/29/18 15:51,41.94501695,-87.76257187,"(41.945016954, -87.76257187)"
11198046,JB108174,1/7/18 19:30,022XX N SEMINARY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1811,18,32,7,6,1168597,1915093,2018,1/29/18 15:51,41.92254398,-87.65594268,"(41.922543983, -87.655942683)"
11198038,JB108153,1/8/18 4:00,057XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,712,7,16,68,14,1169960,1866827,2018,1/29/18 15:51,41.79006844,-87.65234117,"(41.790068437, -87.652341167)"
11198036,JB108164,1/8/18 0:30,021XX W 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,726,7,15,67,14,1163273,1862841,2018,1/29/18 15:51,41.77927306,-87.67697216,"(41.779273063, -87.676972155)"
11198035,JB108139,1/7/18 21:00,025XX W TOUHY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2411,24,50,2,7,1158022,1947685,2018,1/29/18 15:51,42.01220081,-87.69390481,"(42.01220081, -87.69390481)"
11198034,JB108111,1/8/18 0:30,085XX S COTTAGE GROVE AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,632,6,8,44,5,1183049,1848622,2018,1/29/18 15:51,41.73981759,-87.60491316,"(41.739817594, -87.604913162)"
11198033,JB108031,1/7/18 21:30,038XX N ASHLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1922,19,47,6,7,1164969,1925531,2018,1/29/18 15:51,41.95126429,-87.66897583,"(41.951264285, -87.66897583)"
11198032,JB108094,1/7/18 23:45,073XX S JEFFERY BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,333,3,5,43,08B,1190808,1856919,2018,1/29/18 15:51,41.76240156,-87.57621823,"(41.762401555, -87.576218227)"
11198030,JB108117,1/8/18 1:14,020XX W NORTH AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,TRUE,FALSE,1424,14,1,24,14,1162539,1910646,2018,1/29/18 15:51,41.91047027,-87.67832642,"(41.910470268, -87.678326419)"
11198028,JB108127,1/8/18 1:30,068XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,322,3,20,69,08B,1180100,1859693,2018,1/29/18 15:51,41.77026562,-87.61537928,"(41.770265624, -87.615379281)"
11198027,JB108060,1/7/18 22:30,030XX N TROY ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1411,14,35,21,08A,1154850,1920034,2018,1/29/18 15:51,41.93638935,-87.7063208,"(41.936389347, -87.706320799)"
11198026,JB108089,1/7/18 22:00,082XX S WENTWORTH AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,622,6,21,44,3,1176422,1850321,2018,1/29/18 15:51,41.74463122,-87.62914244,"(41.744631222, -87.629142442)"
11198024,JB108073,1/7/18 23:30,070XX S ARTESIAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,832,8,15,66,3,1161257,1857950,2018,1/29/18 15:51,41.76589346,-87.68449834,"(41.765893458, -87.684498337)"
11198022,JB108141,1/8/18 2:50,080XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,631,6,8,44,08B,1183958,1851950,2018,1/29/18 15:51,41.74892882,-87.60147905,"(41.748928819, -87.60147905)"
11198021,JB108137,1/8/18 2:10,012XX E 53RD ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,234,2,4,41,6,1185293,1870377,2018,1/29/18 15:51,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11198020,JB108155,1/7/18 20:00,027XX W 68TH ST,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,831,8,15,66,6,1159381,1859440,2018,1/29/18 15:51,41.77002086,-87.6913338,"(41.770020864, -87.6913338)"
11198018,JB108102,1/8/18 0:15,026XX W 71ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,831,8,18,66,08B,1159817,1857464,2018,1/29/18 15:51,41.76458949,-87.68978979,"(41.764589489, -87.689789791)"
11198017,JB108150,1/8/18 0:30,089XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,423,4,10,46,14,1197695,1846298,2018,1/29/18 15:51,41.73308764,-87.55133072,"(41.733087643, -87.551330717)"
11198015,JB108154,1/8/18 3:45,006XX N LECLAIRE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,1532,15,28,25,08B,1142241,1903917,2018,1/29/18 15:51,41.89240626,-87.75306149,"(41.892406264, -87.753061488)"
11198013,JB108135,1/8/18 2:28,029XX N LOCKWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2514,25,31,19,3,1140541,1918853,2018,1/29/18 15:51,41.9334237,-87.75893761,"(41.933423699, -87.758937611)"
11198010,JB108129,1/8/18 2:22,029XX S EMERALD AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,914,9,11,60,26,1171775,1885417,2018,1/29/18 15:51,41.84104159,-87.64514018,"(41.841041586, -87.645140179)"
11198009,JB108042,1/7/18 22:15,031XX W FRANKLIN BLVD,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,1221,12,27,23,6,1155314,1903163,2018,1/29/18 15:51,41.89008457,-87.70506972,"(41.890084572, -87.705069723)"
11198008,JB108096,1/8/18 0:15,008XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1213,12,27,24,08B,1168732,1905582,2018,1/29/18 15:51,41.89644231,-87.65572273,"(41.896442307, -87.655722728)"
11198007,JB108088,1/7/18 22:02,023XX S TRUMBULL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,TRUE,TRUE,1024,10,22,30,04A,1153734,1888259,2018,1/29/18 15:51,41.84921798,-87.71126887,"(41.849217975, -87.711268873)"
11198004,JB108133,1/8/18 2:20,052XX W MELROSE ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,1634,16,38,15,3,1140962,1921108,2018,1/29/18 15:51,41.93960389,-87.75733476,"(41.939603894, -87.757334761)"
11198003,JB108119,1/8/18 0:20,055XX N MONITOR AVE,820,THEFT,$500 AND UNDER,SIDEWALK,TRUE,FALSE,1622,16,45,11,6,1136156,1936382,2018,1/29/18 15:51,41.98160448,-87.77463248,"(41.98160448, -87.774632484)"
11198002,JB108114,1/8/18 1:00,039XX W IRVING PARK RD,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,TRUE,FALSE,1732,17,39,16,5,1149190,1926286,2018,1/29/18 15:51,41.95365705,-87.72695952,"(41.95365705, -87.726959518)"
11198000,JB108145,1/8/18 3:13,062XX S KEDZIE AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER,FALSE,FALSE,823,8,15,66,5,1156130,1862926,2018,1/29/18 15:51,41.77965295,-87.70315706,"(41.779652945, -87.703157059)"
11197999,JB108112,1/8/18 0:29,122XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,524,5,34,53,15,1171875,1823708,2018,1/29/18 15:51,41.67170205,-87.64658089,"(41.671702048, -87.646580887)"
11197998,JB107904,1/7/18 19:20,003XX S STATE ST,560,ASSAULT,SIMPLE,CTA PLATFORM,TRUE,FALSE,113,1,2,32,08A,1176427,1898804,2018,1/29/18 15:51,41.87767286,-87.6276654,"(41.877672862, -87.627665395)"
11197991,JB108092,1/7/18 23:51,013XX N LATROBE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2532,25,37,25,08A,1141133,1908282,2018,1/29/18 15:51,41.90440483,-87.75702308,"(41.904404829, -87.757023082)"
11197990,JB108123,1/8/18 1:30,073XX S SOUTH SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,334,3,7,43,08B,1195179,1857404,2018,1/29/18 15:51,41.76362574,-87.56018223,"(41.763625742, -87.560182233)"
11197988,JB108075,1/7/18 23:30,075XX S KENWOOD AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,411,4,5,43,3,1186516,1855338,2018,1/29/18 15:51,41.75816573,-87.59199872,"(41.75816573, -87.591998724)"
11197987,JB108125,1/7/18 17:00,026XX S HARDING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1031,10,22,30,7,1150469,1886100,2018,1/29/18 15:51,41.84335768,-87.72330817,"(41.843357683, -87.723308167)"
11197983,JB108104,1/8/18 0:52,080XX S MANISTEE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,TRUE,422,4,7,46,26,1195901,1852256,2018,1/29/18 15:51,41.74948142,-87.55770612,"(41.749481415, -87.55770612)"
11197981,JB108108,1/8/18 1:00,056XX S MENARD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,TRUE,811,8,23,56,26,1138665,1866668,2018,1/29/18 15:51,41.79025504,-87.76709674,"(41.790255036, -87.767096742)"
11197980,JB108043,1/7/18 19:30,079XX S INGLESIDE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,624,6,8,44,5,1183939,1852568,2018,1/29/18 15:51,41.75062512,-87.60152941,"(41.750625119, -87.601529411)"
11197979,JB108062,1/7/18 22:46,006XX W ROSCOE ST,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,TRUE,TRUE,1925,19,44,6,04B,1171232,1922812,2018,1/29/18 15:51,41.94366772,-87.64603357,"(41.943667723, -87.646033569)"
11197978,JB108122,1/8/18 1:20,045XX W ARMITAGE AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,2533,25,31,20,3,1145984,1912910,2018,1/29/18 15:51,41.91701373,-87.73908605,"(41.917013726, -87.739086048)"
11197977,JB108124,1/8/18 1:30,043XX W PARKER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2524,25,31,20,08B,1146954,1917929,2018,1/29/18 15:51,41.93076784,-87.73539365,"(41.93076784, -87.735393653)"
11197974,JB108076,1/7/18 23:20,040XX N MC VICKER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1624,16,38,15,08B,1135302,1926151,2018,1/29/18 15:51,41.95354489,-87.77801718,"(41.95354489, -87.778017178)"
11197972,JB108109,1/8/18 0:55,041XX W ROSCOE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1731,17,30,16,3,1148008,1922278,2018,1/29/18 15:51,41.94268164,-87.73140818,"(41.942681639, -87.731408181)"
11197969,JB108011,1/7/18 21:37,101XX S INDIANA AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE,TRUE,FALSE,511,5,9,49,08B,1179374,1837732,2018,1/29/18 15:51,41.71001863,-87.61870895,"(41.710018631, -87.618708951)"
11197967,JB108081,1/7/18 23:30,012XX W 73RD ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,734,7,17,67,08B,1169231,1856373,2018,1/29/18 15:51,41.76139719,-87.65531642,"(41.761397187, -87.655316418)"
11197965,JB108100,1/8/18 0:40,014XX W 71ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,734,7,17,67,14,1167539,1857320,2018,1/29/18 15:51,41.76403231,-87.66149064,"(41.76403231, -87.661490639)"
11197964,JB108113,1/8/18 0:45,044XX S WHIPPLE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,922,9,14,58,18,1156771,1875148,2018,1/29/18 15:51,41.81317889,-87.70047718,"(41.813178889, -87.70047718)"
11197961,JB108095,1/8/18 0:15,015XX S HOMAN AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,FALSE,TRUE,1021,10,24,29,04B,1153952,1892173,2018,1/29/18 15:51,41.85995411,-87.71036457,"(41.859954107, -87.710364565)"
11197399,JB106075,1/6/18 0:03,024XX W 34TH PL,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,TRUE,FALSE,911,9,12,59,3,,,2018,1/28/18 15:50,,,
11192939,JB101079,1/1/18 21:00,001XX W 87TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,622,6,21,44,7,1176740,1847273,2018,1/28/18 15:50,41.73625998,-87.62806878,"(41.736259984, -87.628068782)"
11192893,JB101039,1/1/18 20:25,064XX S STEWART AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,722,7,20,68,7,1174732,1862256,2018,1/28/18 15:50,41.77742006,-87.63497977,"(41.777420064, -87.634979772)"
23780,JB122301,1/20/18 0:04,029XX E 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,421,4,7,43,01A,1196965,1853146,2018,1/27/18 15:53,41.75189725,-87.55377773,"(41.751897254, -87.553777728)"
11215270,JB131170,1/2/18 15:00,011XX E 83RD ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,FALSE,FALSE,412,4,8,45,2,,,2018,1/27/18 15:53,,,
11214862,JB130512,1/2/18 20:40,020XX W CHICAGO AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1221,12,1,24,08B,,,2018,1/27/18 15:53,,,
11214659,JB130423,1/1/18 18:00,113XX S ADA ST,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2234,22,34,75,7,,,2018,1/27/18 15:53,,,
11212189,JB127235,1/5/18 21:30,046XX W NORTH AVE,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,FALSE,FALSE,2533,25,37,25,6,,,2018,1/27/18 15:49,,,
11199773,JB110412,1/7/18 10:08,002XX S FRANKLIN ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,2,32,26,,,2018,1/27/18 15:53,,,
11211016,JB125667,1/6/18 12:00,040XX N PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1912,19,47,6,14,,,2018,1/27/18 15:49,,,
11210920,JB125573,1/6/18 22:29,014XX N RIDGEWAY AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,2535,25,26,23,2,,,2018,1/27/18 15:49,,,
11210678,JB125294,1/6/18 12:53,088XX S CORNELL AVE,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,412,4,8,48,6,,,2018,1/27/18 15:49,,,
11207987,JB121549,1/6/18 11:14,009XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,FALSE,FALSE,1833,18,42,8,11,,,2018,1/27/18 15:49,,,
11208990,JB122998,1/6/18 16:00,022XX W WINNEMAC AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2031,20,47,4,08A,,,2018,1/27/18 15:49,,,
11208512,JB122220,1/7/18 0:00,002XX W ERIE ST,810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,1831,18,42,8,6,,,2018,1/27/18 15:49,,,
11209996,JB124236,1/7/18 11:00,057XX S DORCHESTER AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,235,2,5,41,6,,,2018,1/27/18 15:49,,,
11209757,JB124086,1/6/18 18:00,043XX W WILCOX ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1115,11,28,26,11,,,2018,1/27/18 15:49,,,
11207329,JB106027,1/5/18 22:50,105XX S OGLESBY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,FALSE,TRUE,434,4,10,51,14,,,2018,1/27/18 15:49,,,
11207005,JB120221,1/5/18 15:00,070XX S JEFFERY BLVD,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,332,3,5,43,6,,,2018,1/27/18 15:49,,,
11206658,JB119505,1/6/18 10:54,026XX W 24TH ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1034,10,28,30,6,,,2018,1/27/18 15:49,,,
11206524,JB119612,1/7/18 12:45,074XX N CLARK ST,810,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,2422,24,49,1,6,,,2018,1/27/18 15:49,,,
11207251,JB120430,1/7/18 0:21,001XX N WESTERN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,FALSE,FALSE,1223,12,2,28,11,,,2018,1/27/18 15:49,,,
11207182,JB120494,1/6/18 13:00,075XX N WINCHESTER AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,2424,24,49,1,10,,,2018,1/27/18 15:49,,,
11207101,JB120398,1/5/18 21:00,025XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1013,10,22,30,3,,,2018,1/27/18 15:49,,,
11206235,JB119141,1/7/18 10:00,043XX N CICERO AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,1722,17,45,15,11,,,2018,1/27/18 15:49,,,
11206184,JB119110,1/6/18 12:00,048XX N WOLCOTT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,2032,20,47,4,11,,,2018,1/27/18 15:49,,,
11206031,JB118834,1/5/18 16:30,001XX S MASON AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1513,15,29,25,08A,,,2018,1/27/18 15:49,,,
11205629,JB118343,1/6/18 18:01,067XX S WINCHESTER AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,TRUE,FALSE,726,7,15,67,26,,,2018,1/27/18 15:49,,,
11204955,JB117391,1/7/18 9:00,045XX N MALDEN ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1913,19,46,3,6,,,2018,1/27/18 15:49,,,
11204667,JB116924,1/6/18 17:00,081XX S BLACKSTONE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,411,4,8,45,6,,,2018,1/27/18 15:49,,,
11205488,JB117958,1/7/18 0:00,009XX W BELDEN AVE,1540,OBSCENITY,OBSCENE MATTER,APARTMENT,TRUE,TRUE,1812,18,43,7,17,,,2018,1/27/18 15:49,,,
11205123,JB116865,1/6/18 4:30,014XX W 62ND ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,713,7,16,67,5,,,2018,1/27/18 15:49,,,
11205056,JB117477,1/6/18 3:27,045XX S WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,215,2,3,38,08B,,,2018,1/27/18 15:49,,,
11204233,JB116389,1/7/18 7:30,061XX S CAMPBELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,825,8,15,66,08B,,,2018,1/27/18 15:49,,,
11203574,JB115449,1/6/18 12:00,004XX W BARRY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1934,19,44,6,08B,,,2018,1/27/18 15:49,,,
11203428,JB115328,1/6/18 12:10,016XX W BELMONT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1922,19,32,6,11,,,2018,1/27/18 15:49,,,
11203422,JB115331,1/6/18 11:35,027XX N Lincoln Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1932,19,32,7,11,,,2018,1/27/18 15:49,,,
11202945,JB114653,1/7/18 8:00,054XX N CUMBERLAND AVE,820,THEFT,$500 AND UNDER,ATHLETIC CLUB,FALSE,FALSE,1614,16,41,76,6,,,2018,1/27/18 15:49,,,
11202823,JB114485,1/7/18 8:00,052XX W BERENICE AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1634,16,38,15,08A,,,2018,1/27/18 15:49,,,
11202506,JB114055,1/6/18 22:00,020XX N LECLAIRE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2522,25,31,19,08B,,,2018,1/27/18 15:49,,,
11202451,JB113923,1/6/18 16:00,034XX W WALNUT ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1123,11,28,27,26,,,2018,1/27/18 15:49,,,
11203161,JB106739,1/6/18 15:00,027XX N CLYBOURN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,6,,,2018,1/27/18 15:49,,,
11203133,JB114917,1/6/18 21:15,049XX N WINTHROP AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2033,20,48,3,5,,,2018,1/27/18 15:49,,,
11202244,JB113658,1/5/18 20:00,008XX W BELLE PLAINE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1915,19,46,3,11,,,2018,1/27/18 15:49,,,
11202233,JB113657,1/5/18 20:00,008XX W BELLE PLAINE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1915,19,46,3,6,,,2018,1/27/18 15:49,,,
11202171,JB107565,1/7/18 12:30,032XX W DOUGLAS BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1022,10,24,29,7,,,2018,1/27/18 15:49,,,
11202130,JB113479,1/5/18 18:00,018XX N LARRABEE ST,560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1813,18,43,7,08A,,,2018,1/27/18 15:49,,,
11202669,JB114285,1/5/18 17:53,042XX N MARINE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1915,19,46,3,11,,,2018,1/27/18 15:49,,,
11202074,JB113363,1/6/18 16:35,035XX S RHODES AVE,1330,CRIMINAL TRESPASS,TO LAND,CHA APARTMENT,FALSE,FALSE,212,2,4,35,26,,,2018,1/27/18 15:49,,,
11201828,JB113044,1/6/18 23:00,027XX S DEARBORN ST,820,THEFT,$500 AND UNDER,CHA APARTMENT,FALSE,FALSE,133,1,3,35,6,,,2018,1/27/18 15:49,,,
11201663,JB106824,1/6/18 15:59,041XX N BROADWAY,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1915,19,46,3,5,,,2018,1/27/18 15:49,,,
11201553,JB112662,1/6/18 18:35,013XX W ESTES AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2423,24,49,1,6,,,2018,1/27/18 15:49,,,
11201351,JB111981,1/6/18 0:00,052XX W FULLERTON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2515,25,37,19,6,,,2018,1/27/18 15:49,,,
11202028,JB106237,1/6/18 6:30,001XX E 75TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SMALL RETAIL STORE,FALSE,FALSE,623,6,6,69,04B,,,2018,1/27/18 15:49,,,
11202027,JB107336,1/6/18 12:00,090XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2222,22,21,73,26,,,2018,1/27/18 15:49,,,
11202021,JB112174,1/7/18 0:01,012XX W 76TH ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,612,6,17,71,6,,,2018,1/27/18 15:49,,,
